Datetime,Open,High,Low,Close,Adj Close,Volume,price,rsi,K,D,Pivot_high,gradient_high,Pivot_low,gradient_low,Pivot_high_rsi,gradient_high_rsi,Pivot_low_rsi,gradient_low_rsi
2024-05-14 12:40:00+05:30,2826.0,2828.0,2825.199951171875,2828.0,2828.0,32041,2827.949951171875,54.901388973162454,50.39890609467729,32.47061092845558,2839.89990234375,0.033461356776750315,2820.050048828125,-0.05316226804564375,66.52725929721349,0.25733674241757865,42.17891258750222,-10.280372600585238
2024-05-14 12:45:00+05:30,2827.949951171875,2829.25,2827.0,2828.25,2828.25,34020,2828.25,55.28894836079229,68.85998186648865,50.47702243460221,2842.300048828125,0.08451517894677117,2820.050048828125,-0.05316226804564375,67.47607061408758,1.426199315734966,42.17891258750222,-10.280372600585238
2024-05-14 12:50:00+05:30,2828.25,2835.0,2828.0,2835.0,2835.0,65513,2835.35009765625,64.22759355007705,84.86188320523004,68.04025705546535,2842.300048828125,0.08451517894677117,2820.5,0.015955432140716003,67.47607061408758,1.426199315734966,45.76388866293843,8.499451160574614
2024-05-14 12:55:00+05:30,2835.35009765625,2837.89990234375,2832.39990234375,2834.75,2834.75,58363,2834.699951171875,63.7194925595295,92.04932699741656,81.92373068971176,2842.300048828125,0.08451517894677117,2821.0,0.01772735330615139,68.62170372669864,1.697836139812032,46.03396320153176,0.5901477048475834
2024-05-14 13:00:00+05:30,2834.699951171875,2838.949951171875,2834.0,2837.050048828125,2837.050048828125,55694,2837.050048828125,66.35649964265076,99.23184975492791,92.04768665252483,2849.300048828125,0.24627941736433093,2821.14990234375,0.005313801621765332,75.01512263276636,9.316904942393956,50.867579915524516,10.500109870687643
2024-05-14 13:05:00+05:30,2837.050048828125,2839.89990234375,2835.0,2837.199951171875,2837.199951171875,45002,2837.199951171875,66.52725929721349,99.23184975492791,96.83767550242413,2849.800048828125,0.017548169425176636,2825.199951171875,0.143560213683091,75.01512263276636,9.316904942393956,54.901388973162454,7.93001960057243
2024-05-14 13:10:00+05:30,2837.199951171875,2842.300048828125,2836.949951171875,2838.0,2838.0,77944,2838.199951171875,67.47607061408758,100.0,99.48789983661861,2849.800048828125,0.017548169425176636,2827.0,0.06371403296175024,75.01512263276636,9.316904942393956,55.28894836079229,0.705919093994665
2024-05-14 13:15:00+05:30,2838.199951171875,2841.35009765625,2836.0,2836.0,2836.0,44547,2835.949951171875,62.691986571790515,93.69615085184753,97.64266686892516,2849.800048828125,0.017548169425176636,2828.0,0.035373187124159884,75.01512263276636,9.316904942393956,62.691986571790515,13.38972512678145
2024-05-14 13:20:00+05:30,2835.949951171875,2841.0,2835.300048828125,2840.949951171875,2840.949951171875,27717,2840.89990234375,68.62170372669864,93.69615085184753,95.79743390123168,2849.800048828125,0.017548169425176636,2832.39990234375,0.1555835340788543,75.01512263276636,9.316904942393956,62.691986571790515,13.38972512678145
2024-05-14 13:25:00+05:30,2840.89990234375,2849.300048828125,2840.89990234375,2848.35009765625,2848.35009765625,72123,2848.5,75.01512263276636,93.69615085184753,93.69615085184753,2849.800048828125,0.017548169425176636,2834.0,0.05649264621588052,75.01512263276636,9.316904942393956,62.691986571790515,13.38972512678145
2024-05-14 13:30:00+05:30,2848.5,2849.800048828125,2846.25,2846.75,2846.75,47892,2846.699951171875,71.61721113832385,96.1278995409819,94.50673374822566,2850.949951171875,0.040350281565292793,2835.0,0.035285815102328866,75.01512263276636,9.316904942393956,62.691986571790515,13.38972512678145
2024-05-14 13:35:00+05:30,2846.699951171875,2846.75,2843.14990234375,2846.0,2846.0,34116,2845.949951171875,70.01631936226414,90.37841335914804,93.40082125065915,2853.85009765625,0.10172561897071897,2835.300048828125,0.010583732914462081,75.01512263276636,9.316904942393956,62.691986571790515,13.38972512678145
2024-05-14 13:40:00+05:30,2845.949951171875,2847.0,2843.0,2843.64990234375,2843.64990234375,44830,2843.800048828125,65.10531476325122,76.69888775060741,87.73506688357912,2854.14990234375,0.010505271028293227,2835.300048828125,0.010583732914462081,75.01512263276636,9.316904942393956,62.691986571790515,13.38972512678145
2024-05-14 13:45:00+05:30,2843.800048828125,2846.25,2843.60009765625,2845.199951171875,2845.199951171875,34207,2845.199951171875,66.76131011929485,66.89241970322512,77.9899069376602,2854.14990234375,0.010505271028293227,2835.300048828125,0.010583732914462081,75.01512263276636,9.316904942393956,65.10531476325122,3.8495002685823705
2024-05-14 13:50:00+05:30,2845.199951171875,2848.0,2844.10009765625,2847.10009765625,2847.10009765625,41320,2847.10009765625,68.72096486685587,62.00602403736774,68.53244383040008,2854.14990234375,0.010505271028293227,2840.89990234375,0.19750479382030517,75.01512263276636,9.316904942393956,63.105120798527835,-3.07224375152302
2024-05-14 13:55:00+05:30,2847.10009765625,2850.949951171875,2846.14990234375,2850.199951171875,2850.199951171875,83571,2850.0,71.65674889483222,66.60135300062628,65.16659891373972,2854.14990234375,0.010505271028293227,2843.0,0.07392367659689149,74.67139186833631,-0.45821529361855423,63.105120798527835,-3.07224375152302
2024-05-14 14:00:00+05:30,2850.0,2853.85009765625,2847.35009765625,2853.85009765625,2853.85009765625,79873,2853.85009765625,74.67139186833631,79.35015070104234,69.31917591301213,2854.14990234375,0.010505271028293227,2843.0,0.07392367659689149,74.67139186833631,-0.45821529361855423,60.07794672326866,-4.797033960086795
2024-05-14 14:05:00+05:30,2853.85009765625,2854.14990234375,2848.35009765625,2851.699951171875,2851.699951171875,56042,2851.699951171875,69.95156472992188,76.28941647690036,74.08030672618965,2854.14990234375,0.010505271028293227,2843.0,0.07392367659689149,74.67139186833631,-0.45821529361855423,60.07794672326866,-4.797033960086795
2024-05-14 14:10:00+05:30,2851.699951171875,2852.550048828125,2847.64990234375,2850.050048828125,2850.050048828125,41155,2850.050048828125,66.47914552403364,62.28431435251852,72.64129384348708,2854.14990234375,0.010505271028293227,2842.5,-0.017587055926837847,74.67139186833631,-0.45821529361855423,51.358992196210075,-14.512737206582438
2024-05-14 14:15:00+05:30,2850.050048828125,2850.699951171875,2844.550048828125,2848.39990234375,2848.39990234375,82133,2848.39990234375,63.105120798527835,30.99825477434605,56.523995201254984,2854.14990234375,0.010505271028293227,2842.39990234375,-0.0035214654793315745,74.67139186833631,-0.45821529361855423,51.358992196210075,-14.512737206582438
2024-05-14 14:20:00+05:30,2848.39990234375,2850.0,2845.800048828125,2850.0,2850.0,56936,2849.949951171875,64.96211029515302,17.502084075370707,36.92821773407843,2854.14990234375,0.010505271028293227,2842.39990234375,-0.0035214654793315745,74.67139186833631,-0.45821529361855423,51.358992196210075,-14.512737206582438
2024-05-14 14:25:00+05:30,2849.949951171875,2851.10009765625,2847.35009765625,2847.60009765625,2847.60009765625,66964,2848.85009765625,60.07794672326866,7.258049511701296,18.586129453806024,2854.14990234375,0.010505271028293227,2842.39990234375,-0.0035214654793315745,74.67139186833631,-0.45821529361855423,51.358992196210075,-14.512737206582438
2024-05-14 14:30:00+05:30,2848.85009765625,2849.699951171875,2847.0,2848.199951171875,2848.199951171875,59403,2848.199951171875,60.86986031317908,7.907756095546099,10.889296560872706,2854.14990234375,0.010505271028293227,2842.39990234375,-0.0035214654793315745,69.95156472992188,-6.3207970553657615,51.358992196210075,-14.512737206582438
2024-05-14 14:35:00+05:30,2848.199951171875,2848.85009765625,2842.5,2843.0,2843.0,40374,2842.800048828125,51.358992196210075,1.7672095330213262,5.644338380089579,2852.550048828125,-0.056053591099445896,2836.0,-0.22515840710777008,66.47914552403364,-4.964033641413187,41.94999358188193,-18.320060834492903
2024-05-14 14:40:00+05:30,2842.800048828125,2846.0,2842.39990234375,2844.10009765625,2844.10009765625,31461,2844.64990234375,53.03102797672453,4.157976970137129,4.610980866234857,2851.10009765625,-0.05082999937093703,2836.0,-0.22515840710777008,64.96211029515302,-2.2819716121835154,41.94999358188193,-18.320060834492903
2024-05-14 14:45:00+05:30,2844.64990234375,2846.39990234375,2843.60009765625,2845.89990234375,2845.89990234375,23964,2845.800048828125,55.71325530647571,8.616728973330467,4.847305158829646,2851.10009765625,-0.05082999937093703,2836.0,-0.22515840710777008,64.96211029515302,-2.2819716121835154,41.94999358188193,-18.320060834492903
2024-05-14 14:50:00+05:30,2845.800048828125,2850.0,2845.0,2847.449951171875,2847.449951171875,30527,2847.300048828125,57.94091590312605,18.027920441514,10.267542128327204,2851.10009765625,-0.05082999937093703,2836.0,-0.22515840710777008,60.86986031317908,-6.299441264116807,41.94999358188193,-18.320060834492903
2024-05-14 14:55:00+05:30,2847.300048828125,2847.300048828125,2844.050048828125,2844.35009765625,2844.35009765625,47284,2844.449951171875,52.27759300770699,16.950618262396,14.531755892413493,2850.0,-0.0385850239756344,2836.0,-0.22515840710777008,60.86986031317908,-6.299441264116807,41.94999358188193,-18.320060834492903
2024-05-14 15:00:00+05:30,2844.449951171875,2844.699951171875,2836.0,2837.10009765625,2837.10009765625,114721,2837.10009765625,41.94999358188193,10.724656726181344,15.234398476697118,2850.0,-0.0385850239756344,2836.0,-0.22515840710777008,57.94091590312605,-4.811813917402537,41.94999358188193,-18.320060834492903
2024-05-14 15:05:00+05:30,2837.10009765625,2840.300048828125,2836.0,2840.0,2840.0,72262,2840.449951171875,46.50246881425054,5.951078023926165,11.208784337501173,2850.0,-0.0385850239756344,2832.199951171875,-0.1339932591017278,57.94091590312605,-4.811813917402537,41.94999358188193,-18.320060834492903
2024-05-14 15:10:00+05:30,2840.449951171875,2843.0,2840.14990234375,2840.300048828125,2840.300048828125,134397,2840.35009765625,46.965909005132026,10.608605603832272,9.094780117979932,2850.0,-0.0385850239756344,2832.199951171875,-0.1339932591017278,57.94091590312605,-4.811813917402537,41.94999358188193,-18.320060834492903
2024-05-14 15:15:00+05:30,2840.35009765625,2842.300048828125,2838.0,2840.050048828125,2840.050048828125,147656,2840.050048828125,46.60365541905591,16.932593551110866,11.164092392956439,2850.0,-0.0385850239756344,2832.199951171875,-0.1339932591017278,57.94091590312605,-4.811813917402537,41.94999358188193,-18.320060834492903
2024-05-14 15:20:00+05:30,2840.050048828125,2840.85009765625,2837.699951171875,2839.75,2839.75,132928,2839.550048828125,46.14363367347008,18.369519898410744,15.30357301778463,2848.14990234375,-0.0649157072368421,2832.199951171875,-0.1339932591017278,57.854173251169016,-0.1497088035371419,41.94999358188193,-18.320060834492903
2024-05-14 15:25:00+05:30,2839.550048828125,2842.0,2838.10009765625,2840.14990234375,2840.14990234375,0,2832.199951171875,46.89600506032857,19.562885356433423,18.288332935318348,2848.199951171875,0.0017572399572022065,2832.199951171875,-0.1339932591017278,57.854173251169016,-0.1497088035371419,41.94999358188193,-18.320060834492903
2024-05-15 09:15:00+05:30,2832.199951171875,2846.5,2832.199951171875,2846.10009765625,2846.10009765625,117508,2844.800048828125,56.6090671473261,39.06549505143666,25.665966768760285,2850.949951171875,0.0965522100675737,2832.199951171875,-0.1339932591017278,58.95466094000486,1.902175118911762,46.14363367347008,9.996759793067932
2024-05-15 09:20:00+05:30,2844.800048828125,2846.199951171875,2839.39990234375,2842.199951171875,2842.199951171875,26497,2842.10009765625,50.13596143551224,47.41312914884938,35.34716985223983,2859.199951171875,0.28937723009163524,2832.199951171875,-0.1339932591017278,65.70122777087879,11.443653009453428,46.14363367347008,9.996759793067932
2024-05-15 09:25:00+05:30,2842.10009765625,2848.14990234375,2840.75,2848.0,2848.0,20247,2847.949951171875,57.854173251169016,73.40128774091203,53.293303980399365,2859.449951171875,0.008743704682057466,2832.199951171875,-0.1339932591017278,65.70122777087879,11.443653009453428,46.14363367347008,9.996759793067932
2024-05-15 09:30:00+05:30,2847.949951171875,2847.949951171875,2840.800048828125,2843.89990234375,2843.89990234375,24174,2843.89990234375,51.75552989105263,68.01448736232301,62.942968084028145,2859.449951171875,0.008743704682057466,2832.199951171875,-0.1339932591017278,65.70122777087879,11.443653009453428,46.14363367347008,9.996759793067932
2024-05-15 09:35:00+05:30,2843.89990234375,2848.199951171875,2843.0,2846.949951171875,2846.949951171875,22457,2847.0,55.51246873897908,81.8635105313915,74.42642854487552,2859.449951171875,0.008743704682057466,2832.199951171875,-0.1339932591017278,65.70122777087879,11.443653009453428,46.89600506032857,1.6304987859919278
2024-05-15 09:40:00+05:30,2847.0,2850.949951171875,2846.0,2850.0,2850.0,20127,2851.0,58.95466094000486,82.04432697673562,77.30744162348337,2859.449951171875,0.008743704682057466,2832.199951171875,-0.1339932591017278,65.70122777087879,11.443653009453428,43.7040814135465,-6.806387116932192
2024-05-15 09:45:00+05:30,2851.0,2859.199951171875,2849.050048828125,2857.199951171875,2857.199951171875,51769,2858.0,65.70122777087879,94.93786304637611,86.28190018483441,2859.449951171875,0.008743704682057466,2836.199951171875,0.14123296620865083,65.70122777087879,11.443653009453428,43.7040814135465,-6.806387116932192
2024-05-15 09:50:00+05:30,2858.0,2859.449951171875,2853.5,2855.0,2855.0,37008,2855.0,62.33002810015451,95.26873755429793,90.75030919246989,2859.449951171875,0.008743704682057466,2834.050048828125,-0.0758022135520344,65.70122777087879,11.443653009453428,43.7040814135465,-6.806387116932192
2024-05-15 09:55:00+05:30,2855.0,2855.699951171875,2850.64990234375,2851.199951171875,2851.199951171875,33926,2852.10009765625,56.89906400710486,80.2666131963055,90.15773793232653,2859.449951171875,0.008743704682057466,2834.050048828125,-0.0758022135520344,65.70122777087879,11.443653009453428,43.7040814135465,-6.806387116932192
2024-05-15 10:00:00+05:30,2852.10009765625,2852.699951171875,2843.10009765625,2844.25,2844.25,47316,2843.050048828125,48.564616230427895,51.05952454129653,75.5316250973,2859.449951171875,0.008743704682057466,2834.050048828125,-0.0758022135520344,65.70122777087879,11.443653009453428,43.7040814135465,-6.806387116932192
2024-05-15 10:05:00+05:30,2843.050048828125,2846.300048828125,2836.199951171875,2839.35009765625,2839.35009765625,48620,2839.300048828125,43.7040814135465,22.45745365366527,51.26119713042244,2859.449951171875,0.008743704682057466,2834.050048828125,-0.0758022135520344,65.70122777087879,11.443653009453428,43.7040814135465,-6.806387116932192
2024-05-15 10:10:00+05:30,2839.300048828125,2842.699951171875,2837.050048828125,2839.949951171875,2839.949951171875,35595,2839.800048828125,44.43722742036112,5.237216066620288,26.251398087194033,2859.449951171875,0.008743704682057466,2834.050048828125,-0.0758022135520344,65.70122777087879,11.443653009453428,41.74438480035762,-4.484012819410153
2024-05-15 10:15:00+05:30,2839.800048828125,2841.35009765625,2834.050048828125,2840.300048828125,2840.300048828125,30612,2839.550048828125,44.88834082039906,2.9055365978233816,10.200068772702984,2859.449951171875,0.008743704682057466,2834.050048828125,-0.0758022135520344,62.33002810015451,-5.131106046420826,41.22277350965059,-1.2495364183749254
2024-05-15 10:20:00+05:30,2839.550048828125,2840.550048828125,2837.39990234375,2839.5,2839.5,28770,2839.5,44.009003854303586,3.3676002306900896,3.836784298377925,2855.699951171875,-0.1311441033777547,2834.050048828125,-0.0758022135520344,56.89906400710486,-8.713238640487928,41.22277350965059,-1.2495364183749254
2024-05-15 10:25:00+05:30,2839.5,2846.10009765625,2837.85009765625,2841.35009765625,2841.35009765625,41766,2842.10009765625,46.61345626242801,6.6653444118597385,4.312827080124408,2852.699951171875,-0.10505305358740191,2834.050048828125,-0.0758022135520344,49.59988409928797,-12.828295219242024,41.22277350965059,-1.2495364183749254
2024-05-15 10:30:00+05:30,2842.10009765625,2842.89990234375,2837.60009765625,2839.25,2839.25,24619,2839.25,44.105497028615545,5.479063580903124,5.170669407817655,2846.300048828125,-0.22434544302918896,2834.050048828125,-0.0758022135520344,53.728416034851875,8.323672545886398,41.22277350965059,-1.2495364183749254
2024-05-15 10:35:00+05:30,2839.25,2840.14990234375,2836.10009765625,2837.199951171875,2837.199951171875,17949,2837.199951171875,41.74438480035762,5.016999948036415,5.7204693135997635,2855.0,0.30565825888443954,2834.050048828125,-0.0758022135520344,62.27102488071367,15.899610441373294,41.22277350965059,-1.2495364183749254
2024-05-15 10:40:00+05:30,2837.199951171875,2838.85009765625,2836.0,2836.75,2836.75,22145,2837.64990234375,41.22277350965059,0.6082843785708437,3.7014493025034656,2855.949951171875,0.033273245950087564,2834.050048828125,-0.0758022135520344,62.27102488071367,15.899610441373294,41.22277350965059,-1.2495364183749254
2024-05-15 10:45:00+05:30,2837.64990234375,2840.60009765625,2836.0,2838.0,2838.0,11542,2838.0,43.34088122946477,2.88431572953947,2.836533352048914,2855.949951171875,0.033273245950087564,2836.0,0.06880440141419879,62.27102488071367,15.899610441373294,41.22277350965059,-1.2495364183749254
2024-05-15 10:50:00+05:30,2838.0,2842.14990234375,2837.0,2842.0,2842.0,11342,2841.10009765625,49.59988409928797,14.29177702895931,5.928125712356546,2855.949951171875,0.033273245950087564,2836.0,0.06880440141419879,62.27102488071367,15.899610441373294,41.22277350965059,-1.2495364183749254
2024-05-15 10:55:00+05:30,2841.10009765625,2845.85009765625,2841.10009765625,2845.0,2845.0,28233,2845.0,53.728416034851875,34.04113614398057,17.072409634159786,2855.949951171875,0.033273245950087564,2836.0,0.06880440141419879,62.75831340314393,0.7825285088268769,41.22277350965059,-1.2495364183749254
2024-05-15 11:00:00+05:30,2845.0,2855.0,2845.0,2852.699951171875,2852.699951171875,52379,2852.050048828125,62.27102488071367,64.49015374777444,37.60768897357145,2855.949951171875,0.033273245950087564,2836.0,0.06880440141419879,62.75831340314393,0.7825285088268769,41.22277350965059,-1.2495364183749254
2024-05-15 11:05:00+05:30,2852.050048828125,2855.949951171875,2851.199951171875,2852.0,2852.0,60929,2852.85009765625,61.16555345456284,84.66533177444036,61.06554055539848,2855.949951171875,0.033273245950087564,2836.0,0.06880440141419879,62.75831340314393,0.7825285088268769,41.22277350965059,-1.2495364183749254
2024-05-15 11:10:00+05:30,2852.85009765625,2853.89990234375,2852.0,2852.89990234375,2852.89990234375,10049,2853.0,62.09718732303158,97.97400591418932,82.37649714546806,2855.949951171875,0.033273245950087564,2836.0,0.06880440141419879,62.75831340314393,0.7825285088268769,43.34088122946477,5.138197989803664
2024-05-15 11:15:00+05:30,2853.0,2855.0,2852.0,2852.5,2852.5,15200,2852.5,61.392355193954074,96.5824893914002,93.07394236000998,2855.949951171875,0.033273245950087564,2837.0,0.03526093088857546,62.75831340314393,0.7825285088268769,46.17167926242108,6.531473178795972
2024-05-15 11:20:00+05:30,2852.5,2854.0,2851.050048828125,2853.699951171875,2853.699951171875,11691,2853.699951171875,62.75831340314393,98.33318339864778,97.62989290141245,2855.949951171875,0.033273245950087564,2841.10009765625,0.14452230018505463,62.75831340314393,0.7825285088268769,46.17167926242108,6.531473178795972
2024-05-15 11:25:00+05:30,2853.699951171875,2853.699951171875,2845.85009765625,2847.0,2847.0,74040,2846.85009765625,51.74902974074901,81.56799487582192,92.16122255528997,2855.949951171875,0.033273245950087564,2842.0,0.03167443288930121,62.75831340314393,0.7825285088268769,46.17167926242108,6.531473178795972
2024-05-15 11:30:00+05:30,2846.85009765625,2848.0,2843.199951171875,2846.800048828125,2846.800048828125,41949,2846.800048828125,51.45890461945647,65.46995871876172,81.79037899774382,2855.949951171875,0.033273245950087564,2842.0,0.03167443288930121,62.75831340314393,0.7825285088268769,46.17167926242108,6.531473178795972
2024-05-15 11:35:00+05:30,2846.800048828125,2848.0,2844.050048828125,2846.39990234375,2846.39990234375,13389,2846.300048828125,50.844566578744036,47.02951579925781,64.68915646461382,2855.0,-0.033262178543612395,2842.0,0.03167443288930121,62.75831340314393,0.7825285088268769,46.17167926242108,6.531473178795972
2024-05-15 11:40:00+05:30,2846.300048828125,2846.300048828125,2842.25,2843.25,2843.25,18996,2843.050048828125,46.17167926242108,38.39673094545893,50.298735154492825,2855.0,-0.033262178543612395,2842.0,0.03167443288930121,62.75831340314393,0.7825285088268769,46.17167926242108,6.531473178795972
2024-05-15 11:45:00+05:30,2843.050048828125,2845.39990234375,2842.0,2845.39990234375,2845.39990234375,10877,2845.39990234375,49.57786493024138,35.48520315075616,40.30381663182431,2854.0,-0.03502626970227671,2842.0,0.03167443288930121,62.75831340314393,0.7825285088268769,46.17167926242108,6.531473178795972
2024-05-15 11:50:00+05:30,2845.39990234375,2847.0,2844.39990234375,2844.5,2844.5,5051,2844.5,48.2028988769408,28.938795086717246,34.27357639431079,2854.0,-0.03502626970227671,2842.0,0.03167443288930121,59.28373746695909,-5.536439314206904,46.17167926242108,6.531473178795972
2024-05-15 11:55:00+05:30,2844.5,2854.0,2843.5,2852.699951171875,2852.699951171875,45287,2854.0,59.28373746695909,47.629386167035975,37.35112813483647,2854.0,-0.03502626970227671,2842.0,0.03167443288930121,59.28373746695909,-5.536439314206904,46.17167926242108,6.531473178795972
2024-05-15 12:00:00+05:30,2854.0,2854.0,2847.60009765625,2848.10009765625,2848.10009765625,14058,2848.89990234375,52.49896435790692,47.41276333864437,41.32698153079921,2854.0,-0.03502626970227671,2842.0,0.03167443288930121,59.28373746695909,-5.536439314206904,46.17167926242108,6.531473178795972
2024-05-15 12:05:00+05:30,2848.89990234375,2850.699951171875,2847.699951171875,2850.0,2850.0,10419,2850.300048828125,54.79993346527835,56.40605414526843,50.48273455031627,2854.0,-0.03502626970227671,2842.0,0.03167443288930121,59.28373746695909,-5.536439314206904,46.17167926242108,6.531473178795972
2024-05-15 12:10:00+05:30,2850.300048828125,2850.60009765625,2846.949951171875,2848.050048828125,2848.050048828125,8771,2848.050048828125,52.01500834053615,41.79845088922858,48.5390894577138,2854.0,-0.03502626970227671,2842.0,0.03167443288930121,59.28373746695909,-5.536439314206904,47.466797537607754,2.8050057868282146
2024-05-15 12:15:00+05:30,2848.050048828125,2849.949951171875,2846.10009765625,2847.89990234375,2847.89990234375,12108,2847.89990234375,51.79672934615983,40.38720412714844,46.19723638721516,2854.0,-0.03502626970227671,2842.199951171875,0.0070355795874384236,59.28373746695909,-5.536439314206904,44.13469767242093,-7.019853956961847
2024-05-15 12:20:00+05:30,2847.89990234375,2848.300048828125,2844.5,2846.699951171875,2846.699951171875,16826,2846.699951171875,49.99117844588496,30.723288433352707,37.636314483243254,2854.0,-0.03502626970227671,2840.199951171875,-0.07036802597844584,59.28373746695909,-5.536439314206904,43.89666079859403,-0.5393418022112006
2024-05-15 12:25:00+05:30,2846.699951171875,2848.25,2844.699951171875,2845.0,2845.0,45306,2845.0,47.466797537607754,21.582975487517594,30.89782268267292,2854.0,-0.03502626970227671,2840.199951171875,-0.07036802597844584,54.79993346527835,-7.563295084389239,43.89666079859403,-0.5393418022112006
2024-05-15 12:30:00+05:30,2845.0,2846.0,2844.5,2845.39990234375,2845.39990234375,56144,2845.449951171875,48.130352640697716,15.257910613830926,22.521391511567085,2850.699951171875,-0.11562890077522775,2840.199951171875,-0.07036802597844584,54.79993346527835,-7.563295084389239,43.89666079859403,-0.5393418022112006
2024-05-15 12:35:00+05:30,2845.449951171875,2845.449951171875,2842.199951171875,2845.0,2845.0,25984,2844.5,47.48443216888867,10.919319469969087,15.920068523772544,2850.60009765625,-0.003502771857274979,2840.199951171875,-0.07036802597844584,52.01500834053615,-5.081986324867988,43.89666079859403,-0.5393418022112006
2024-05-15 12:40:00+05:30,2844.5,2845.199951171875,2842.5,2842.89990234375,2842.89990234375,12875,2843.050048828125,44.13469767242093,8.316584713379845,11.49793826572663,2850.300048828125,-0.010525812735770926,2840.199951171875,-0.07036802597844584,51.79672934615983,-0.41964617778636654,43.89666079859403,-0.5393418022112006
2024-05-15 12:45:00+05:30,2843.050048828125,2844.25,2840.199951171875,2842.75,2842.75,16008,2842.0,43.89666079859403,3.3372663187570235,7.5243901673686615,2850.300048828125,-0.010525812735770926,2840.199951171875,-0.07036802597844584,50.50727212019947,-2.489456848409988,43.89666079859403,-0.5393418022112006
2024-05-15 12:50:00+05:30,2842.0,2845.39990234375,2841.25,2844.800048828125,2844.800048828125,20313,2844.699951171875,48.02520846844458,8.943755765162365,6.865868932433088,2850.300048828125,-0.010525812735770926,2837.0,-0.11266640472107221,50.50727212019947,-2.489456848409988,40.01570900510736,-8.841109375706706
2024-05-15 12:55:00+05:30,2844.699951171875,2845.0,2841.449951171875,2842.800048828125,2842.800048828125,16907,2843.85009765625,44.57864757947258,10.421157430593023,7.567393171504147,2850.300048828125,-0.010525812735770926,2837.0,-0.11266640472107221,50.50727212019947,-2.489456848409988,40.01570900510736,-8.841109375706706
2024-05-15 13:00:00+05:30,2843.85009765625,2847.0,2843.60009765625,2845.89990234375,2845.89990234375,13980,2845.89990234375,50.50727212019947,24.741857552482696,14.70225691607937,2850.300048828125,-0.010525812735770926,2837.0,-0.11266640472107221,50.50727212019947,-2.489456848409988,40.01570900510736,-8.841109375706706
